model,wavelength,weight_mean,weight_std
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),692.0,-2.6702769607032493,1.372296862526644
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),694.0,-2.732087397661702,1.5273548182578631
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),696.0,-2.8478792740878096,1.671316346860016
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),698.0,-3.1077897268342536,1.740313888822035
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),700.0,-3.580764887626775,1.8341310265414246
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),702.0,-4.2479681400598235,2.1800537945490834
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),704.0,-4.978105489089741,2.7579800672278925
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),706.0,-5.571252194970027,3.2819401598824136
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),708.0,-5.852499352082581,3.5168511528409643
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),710.0,-5.76229764300131,3.419109080047053
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),712.0,-5.3937390873444535,3.1230404829934932
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),714.0,-4.955541074588992,2.8325036619244917
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),716.0,-4.671703841222986,2.6851523226716147
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),718.0,-4.661569949170646,2.7165908822858107
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),720.0,-4.867051508176749,2.888421900425942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),722.0,-5.076820517842295,3.057352932218715
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),724.0,-5.037600899023132,3.0210766261354585
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),726.0,-4.589438753063795,2.6722741095978906
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),728.0,-3.756200532136019,2.1156314106045317
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),730.0,-2.7518958732870917,1.6640201639260004
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),732.0,-1.8983428815219108,1.5303006222883562
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),734.0,-1.4838163757954743,1.4637906256290902
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),736.0,-1.6254565606276674,1.2538232066951198
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),738.0,-2.2080093224519417,1.173370258608913
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),740.0,-2.933158720319598,1.5032924260325404
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),742.0,-3.449375591791667,1.8629302023998482
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),744.0,-3.495592239804921,1.8965260658702157
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),746.0,-3.0003287559478373,1.5537426179459146
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),748.0,-2.1047227349202635,1.0861678398774413
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),750.0,-1.1027615550667977,1.0129015205171719
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),752.0,-0.3193067824561728,1.2997371616255617
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),754.0,0.0228050025158932,1.4732492307889438
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),756.0,-0.1157773160663902,1.4581186770943353
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),758.0,-0.5958286576384021,1.4240713828830591
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),760.0,-1.1779624999058038,1.4858771135490325
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),762.0,-1.6294897024734973,1.5380292231426897
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),764.0,-1.8124634160741409,1.444894336973953
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),766.0,-1.722121277910454,1.1997306420486316
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),768.0,-1.466423660364632,0.9131684045433961
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),770.0,-1.200331834711956,0.7342391576795906
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),772.0,-1.0481184117213238,0.7324383852874256
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),774.0,-1.0506536417130328,0.8591287591365094
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),776.0,-1.1579212012133602,1.0423414864502238
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),778.0,-1.263249716353466,1.2010510081162473
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),780.0,-1.2597938734299179,1.261429319030112
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),782.0,-1.0948071335343266,1.2106883762804055
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),784.0,-0.7994145084561032,1.1206285592616059
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),786.0,-0.47970520813377926,1.0808453696004223
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),788.0,-0.27106669474961875,1.0718613877436198
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),790.0,-0.2770508680070236,0.996212502774848
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),792.0,-0.522737319135254,0.8372244687374693
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),794.0,-0.9428787949397953,0.7456955959636046
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),796.0,-1.4058613408787766,0.877267638184815
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),798.0,-1.760204355772042,1.083165829416283
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),800.0,-1.8864561503125963,1.1702110345945922
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),802.0,-1.7390150509843576,1.0874315640104553
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),804.0,-1.3643883955464353,0.9312527741626238
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),806.0,-0.8867106985007502,0.9005715424654114
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),808.0,-0.4628443318838589,1.0459053686862243
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),810.0,-0.2248032782410979,1.202017210078942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),812.0,-0.23419958131852475,1.2704346628806862
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),814.0,-0.4652821883660343,1.2912940328011078
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),816.0,-0.8180915642631177,1.364291308071806
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),818.0,-1.1528666994774095,1.5142251263341522
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),820.0,-1.333908965007289,1.662759386671368
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),822.0,-1.2717883374572356,1.7365905745424333
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),824.0,-0.953127247115109,1.7425074536324197
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),826.0,-0.44720264698085066,1.755284964184155
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),828.0,0.1165769549492186,1.8284767287274455
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),830.0,0.5936270278767466,1.91746093600406
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),832.0,0.8725486706196538,1.923305994787338
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),834.0,0.9073451909171361,1.7790871880375867
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),836.0,0.7247823149215996,1.484961786870091
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),838.0,0.40997554792279156,1.102885017698067
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),840.0,0.0789619321671373,0.742534215345853
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),842.0,-0.153169400584659,0.5474121717047271
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),844.0,-0.2025295421790437,0.5683873631516235
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),846.0,-0.03981928039588365,0.677824710660703
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),848.0,0.3000215723100587,0.822093122863293
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),850.0,0.7275966957389299,1.0150176930189847
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),852.0,1.12639553244854,1.231208186209445
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),854.0,1.3874303665056582,1.4072248320255167
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),856.0,1.4386216271749683,1.4871664559529523
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),858.0,1.2604650315283856,1.4488774272010825
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),860.0,0.8864826596901156,1.3096814427743317
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),862.0,0.3924587218188419,1.1224820640977675
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),864.0,-0.12077288497328979,0.9652812231872802
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),866.0,-0.5483582509126502,0.9082479902984666
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),868.0,-0.8039533831992882,0.9556924664317522
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),870.0,-0.839292581533926,1.0511153194901337
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),872.0,-0.6551655970127033,1.1424081165584228
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),874.0,-0.29981074517765405,1.2035265771473953
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),876.0,0.14533169447989416,1.22426921462731
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),878.0,0.5875920924396915,1.2023120040482558
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),880.0,0.9446733267531101,1.1425756149508606
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),882.0,1.1589936654489492,1.0591953615795922
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),884.0,1.2028472735305378,0.9753434723330523
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),886.0,1.0771879248264822,0.9173462458215413
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),888.0,0.8076855285120683,0.9026270372291965
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),890.0,0.4395527193855044,0.9312141776148367
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),892.0,0.03092610749203439,0.9923142449564448
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),894.0,-0.3554658960326037,1.0759257431073368
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),896.0,-0.6617660264416001,1.173301614306379
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),898.0,-0.8436845190637812,1.269722788016298
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),900.0,-0.8756659596313559,1.342318767035138
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),902.0,-0.750843038873841,1.3666543792420378
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),904.0,-0.47671017207672906,1.3267605737229493
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),906.0,-0.06932604062927483,1.224502726764766
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),908.0,0.4512539083001812,1.0901408476736993
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),910.0,1.0628233621923346,0.9960448285463768
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),912.0,1.7399787911639566,1.0422284955053789
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),914.0,2.4513468968485523,1.26161060634695
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),916.0,3.15703784521322,1.584987513688838
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),918.0,3.808246022761982,1.9240025294727592
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),920.0,4.35089948901857,2.2108620394561718
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),922.0,4.73430190724011,2.4003618039699086
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),924.0,4.922408256397728,2.4705995685614197
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),926.0,4.902710777388744,2.4237037827511942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),928.0,4.688884247718721,2.2827829891258298
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),930.0,4.316729439608556,2.0845952340721166
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),932.0,3.8359911113355736,1.869834053542776
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),934.0,3.3016834641423833,1.6732060024459614
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),936.0,2.7673273703705275,1.5152983610216442
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),938.0,2.2808982644061375,1.3995793283593643
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),940.0,1.883131336438671,1.3175482574762767
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),942.0,1.606626027218882,1.2592402846920103
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),944.0,1.4739342585664716,1.2211754861380515
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),946.0,1.494238262184714,1.20599759657238
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),948.0,1.6599182213841988,1.2144243726551498
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),950.0,1.9451967695816181,1.237248412865636
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),952.0,2.308919041600397,1.2566345130867298
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),954.0,2.7018913796030932,1.256279265833883
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),956.0,3.076740754159944,1.2315390484692004
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),958.0,3.396559938877761,1.193020735355881
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),960.0,3.639044768825317,1.1622011981301077
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),962.0,3.795586737836232,1.1602287341873714
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),964.0,3.8673727411021006,1.1951258238324483
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),966.0,3.8609936831221785,1.2570291786134393
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),968.0,3.785201825810393,1.32455229669915
Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),970.0,3.649469794177834,1.374300856955847
