split,sigma,representation,family,method,tuning,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep5_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.9089308143978734,0.9531992397846056,0.35678391959798994,0.8303571428571429,0.8454545454545455,0.9623059866962306,0.9360568383658969,0.8378378378378378,0.7926631295533735,,,
rep5_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.9156704075918964,0.9531794425087109,0.3969849246231156,0.8660714285714286,0.8362068965517241,0.9578713968957872,0.9396092362344582,0.8508771929824561,0.8239428254672156,0.01,0.9145898529580441,343.0
rep5_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.927977332917705,0.9649192271143491,0.15577889447236182,0.875,0.8376068376068376,0.9578713968957872,0.9413854351687388,0.8558951965065502,0.8328713968957873,0.01,0.9118463627399166,343.0
rep6_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8216945411536082,0.9047177708682134,0.3869346733668342,0.7657657657657657,0.794392523364486,0.9513274336283186,0.9147424511545293,0.7798165137614679,0.7170931993940843,,,
rep6_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8413177487866277,0.8977716654707806,0.3919597989949749,0.8198198198198198,0.728,0.9247787610619469,0.9040852575488455,0.7711864406779662,0.7445985808817666,0.01,0.9271681247732038,343.0
rep6_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8464041481087566,0.9142748943633899,0.1407035175879397,0.8198198198198198,0.7109375,0.918141592920354,0.8987566607460036,0.7615062761506276,0.7379614127401739,0.01,0.9243714661338428,343.0
rep6_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8817461649938866,0.9299011400781313,0.35678391959798994,0.8558558558558559,0.8333333333333334,0.9579646017699115,0.9378330373001776,0.8444444444444444,0.8138204576257673,,,
rep6_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8978503704991629,0.949473810093279,0.4723618090452261,0.8558558558558559,0.8260869565217391,0.9557522123893806,0.9360568383658969,0.8407079646017699,0.8116080682452365,0.01,0.9132883093867686,343.0
rep6_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.9061316546430684,0.9485569640436897,0.1306532663316583,0.8648648648648649,0.7933884297520661,0.9446902654867256,0.9289520426287744,0.8275862068965517,0.8095551303515904,0.01,0.9096410860244458,343.0
rep6_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8116390617726441,0.9055471967057334,0.22613065326633167,0.7589285714285714,0.7657657657657657,0.9423503325942351,0.9058614564831261,0.7623318385650224,0.7012789040228065,,,
rep6_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8706971010326291,0.9268094710167881,0.3919597989949749,0.8214285714285714,0.7931034482758621,0.9467849223946785,0.9218472468916519,0.8070175438596491,0.7682134938232499,0.01,0.9192962109693809,343.0
rep6_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8683422567014085,0.9228500158378207,0.1407035175879397,0.8035714285714286,0.8571428571428571,0.9667405764966741,0.9342806394316163,0.8294930875576036,0.7703120050681027,0.01,0.9132569267968051,343.0
rep6_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8319685296877978,0.8999643649033894,0.2663316582914573,0.8035714285714286,0.8737864077669902,0.9711751662971175,0.9378330373001776,0.8372093023255814,0.7747465948685461,,,
rep6_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8724939598127535,0.9025380107697181,0.4824120603015075,0.8392857142857143,0.8103448275862069,0.9512195121951219,0.9289520426287744,0.8245614035087719,0.7905052264808363,0.06309573444801933,0.9214212344967768,343.0
rep6_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8701781634546573,0.899390243902439,0.15577889447236182,0.8392857142857143,0.8034188034188035,0.9490022172949002,0.9271758436944938,0.8209606986899564,0.7882879315806144,0.01,0.9231750926381799,343.0
rep6_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8308463904941327,0.8970541653468482,0.271356783919598,0.7767857142857143,0.8207547169811321,0.9578713968957872,0.9218472468916519,0.7981651376146789,0.7346571111815015,,,
rep6_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8718264271714791,0.9223154893886601,0.3768844221105528,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,0.01,0.921446720416597,343.0
rep6_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8759717934533403,0.9239388660120367,0.135678391959799,0.8125,0.8053097345132744,0.9512195121951219,0.9236234458259325,0.8088888888888889,0.7637195121951219,0.01,0.9213675257455498,343.0
rep7_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8115405917764623,0.8827533285497888,0.2864321608040201,0.7747747747747747,0.8037383177570093,0.9535398230088495,0.9182948490230906,0.7889908256880734,0.7283145977836243,,,
rep7_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.848717434733911,0.8781790640197719,0.4824120603015075,0.7747747747747747,0.8686868686868687,0.9712389380530974,0.9325044404973357,0.819047619047619,0.7460137128278721,0.01,0.9281840684932456,343.0
rep7_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8565525730901924,0.8842382205214064,0.12562814070351758,0.8198198198198198,0.7398373983739838,0.9292035398230089,0.9076376554174067,0.7777777777777778,0.7490233596428286,0.01,0.9204698858424881,343.0
rep7_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.7851022000859741,0.8977517340349199,0.34673366834170855,0.7747747747747747,0.7889908256880734,0.9491150442477876,0.9147424511545293,0.7818181818181819,0.7238898190225624,,,
rep7_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8524035684433889,0.9171848839990433,0.4221105527638191,0.8108108108108109,0.7258064516129032,0.9247787610619469,0.9023090586145648,0.7659574468085106,0.7355895718727576,0.3981071705534973,0.9242983422267365,343.0
rep7_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8545338885475576,0.9163278322570358,0.1457286432160804,0.8018018018018018,0.7807017543859649,0.9446902654867256,0.91651865008881,0.7911111111111111,0.7464920672885276,0.06309573444801933,0.9240500078484843,343.0
rep7_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8339261709781084,0.9110805353183403,0.3768844221105528,0.7589285714285714,0.8415841584158416,0.9645232815964523,0.9236234458259325,0.7981220657276995,0.7234518530250238,,,
rep7_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.87712967254676,0.9288287931580614,0.4170854271356784,0.8571428571428571,0.7868852459016393,0.9423503325942351,0.9253996447602132,0.8205128205128205,0.7994931897370923,0.06309573444801933,0.9239452193838021,343.0
rep7_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8774188813327213,0.9280171048463731,0.1306532663316583,0.8571428571428571,0.732824427480916,0.9223946784922394,0.9094138543516874,0.7901234567901234,0.7795375356350966,0.01,0.9249356047389449,343.0
rep7_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8485940899051779,0.9126247228381374,0.34673366834170855,0.7857142857142857,0.8,0.9512195121951219,0.9182948490230906,0.7927927927927928,0.7369337979094075,,,
rep7_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.879568795893602,0.931936965473551,0.4472361809045226,0.8303571428571429,0.788135593220339,0.9445676274944568,0.9218472468916519,0.808695652173913,0.7749247703515998,0.01,0.9200761805530027,343.0
rep7_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8825732164815342,0.9403112131770669,0.1407035175879397,0.8392857142857143,0.7833333333333333,0.9423503325942351,0.9218472468916519,0.8103448275862069,0.7816360468799495,0.01,0.9141995543002254,343.0
rep7_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8539884381243792,0.9077248970541654,0.271356783919598,0.8125,0.8504672897196262,0.9645232815964523,0.9342806394316163,0.8310502283105022,0.7770232815964522,,,
rep7_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8942787313401531,0.9301354133671207,0.37185929648241206,0.8392857142857143,0.7768595041322314,0.9401330376940134,0.9200710479573713,0.8068669527896996,0.7794187519797275,0.3981071705534973,0.9252526094066597,343.0
rep7_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8961713839820631,0.9315806145074437,0.135678391959799,0.8392857142857143,0.7833333333333333,0.9423503325942351,0.9218472468916519,0.8103448275862069,0.7816360468799495,0.06309573444801933,0.925329795335258,343.0
rep8_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.809612226334248,0.8910049429960935,0.3417085427135678,0.7567567567567568,0.84,0.9646017699115044,0.9236234458259325,0.7962085308056872,0.7213585266682612,,,
rep8_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8606859441945325,0.9164274894363389,0.35678391959798994,0.8018018018018018,0.7807017543859649,0.9446902654867256,0.91651865008881,0.7911111111111111,0.7464920672885276,0.01,0.9208656614151386,343.0
rep8_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8688785291760465,0.9200749421988359,0.12060301507537688,0.7927927927927928,0.8712871287128713,0.9712389380530974,0.9360568383658969,0.8301886792452831,0.7640317308458902,0.01,0.9161480007598555,343.0
rep8_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8449003899862463,0.910816790241569,0.36180904522613067,0.7657657657657657,0.8095238095238095,0.9557522123893806,0.9182948490230906,0.7870370370370371,0.7215179781551462,,,
rep8_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8679865789874285,0.9281870365941164,0.5527638190954774,0.8018018018018018,0.8476190476190476,0.9646017699115044,0.9325044404973357,0.8240740740740741,0.7664035717133062,0.06309573444801933,0.9204043241321002,343.0
rep8_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8697476172885156,0.9257554014191183,0.16080402010050251,0.7927927927927928,0.8543689320388349,0.9668141592920354,0.9325044404973357,0.822429906542056,0.7596069520848281,0.01,0.9204482442329098,343.0
rep8_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8142078864840907,0.8974303135888503,0.35175879396984927,0.7678571428571429,0.8037383177570093,0.9534368070953437,0.91651865008881,0.7853881278538812,0.7212939499524866,,,
rep8_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8720725775467042,0.9158615774469433,0.3919597989949749,0.7946428571428571,0.8018018018018018,0.9512195121951219,0.9200710479573713,0.7982062780269058,0.7458623693379791,0.3981071705534973,0.9162708941856749,343.0
rep8_fold2,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8772067803515704,0.9218007602153944,0.15075376884422112,0.7857142857142857,0.8543689320388349,0.9667405764966741,0.9307282415630551,0.8186046511627907,0.7524548622109597,0.01,0.9151362811227023,343.0
rep8_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.829677151513837,0.9256513303769403,0.22613065326633167,0.8392857142857143,0.7580645161290323,0.9334811529933481,0.9147424511545293,0.7966101694915254,0.7727668672790624,,,
rep8_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8967305395897083,0.9397172949002217,0.46733668341708545,0.8571428571428571,0.7933884297520661,0.9445676274944568,0.9271758436944938,0.8240343347639485,0.8017104846373138,0.01,0.9176906984578282,343.0
rep8_fold3,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8959750715967334,0.9419543870763384,0.1457286432160804,0.8571428571428571,0.7804878048780488,0.9401330376940134,0.9236234458259325,0.8170212765957446,0.7972758948368703,0.01,0.912909590118112,343.0
rep8_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8356587059183321,0.9078337820715869,0.35678391959798994,0.8214285714285714,0.8,0.9490022172949002,0.9236234458259325,0.8105726872246696,0.7704307887234716,,,
rep8_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.8703629686066459,0.8970145707950586,0.4723618090452261,0.8482142857142857,0.7916666666666666,0.9445676274944568,0.9253996447602132,0.8189655172413793,0.7927819132087426,0.06309573444801933,0.9236557595969176,343.0
rep8_fold4,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.8710647816537422,0.8959851124485272,0.24120603015075376,0.8482142857142857,0.7916666666666666,0.9445676274944568,0.9253996447602132,0.8189655172413793,0.7927819132087426,0.01,0.9237231780153584,343.0
rep9_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8770534866609477,0.9245096866778282,0.32160804020100503,0.8378378378378378,0.9029126213592233,0.9778761061946902,0.9502664298401421,0.8691588785046729,0.8157139440325281,,,
rep9_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.9078559662969787,0.9390496691381647,0.48743718592964824,0.8828828828828829,0.8521739130434782,0.9623893805309734,0.9467140319715808,0.8672566371681416,0.8452722634138563,0.06309573444801933,0.9214322882204335,343.0
rep9_fold0,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.9066305419697394,0.9373754285258711,0.16080402010050251,0.8828828828828829,0.8672566371681416,0.9668141592920354,0.9502664298401421,0.875,0.8496970421749181,0.01,0.9219219327288003,343.0
rep9_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Distance-based functional,weighted kNN + seuclidean,k=5,0.8567727859365961,0.9111954875229211,0.3316582914572864,0.7657657657657657,0.8585858585858586,0.9690265486725663,0.9289520426287744,0.8095238095238095,0.7347923144383319,,,
rep9_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional logistic regression (L2),inner-CV C,0.9037882644441523,0.9300207286932951,0.44221105527638194,0.8558558558558559,0.8333333333333334,0.9579646017699115,0.9378330373001776,0.8444444444444444,0.8138204576257673,0.01,0.9217478599879868,343.0
rep9_fold1,8.0,"Gaussian-smoothed L2-normalised spectra, sigma=8",Functional linear,Functional linear SVM,inner-CV C,0.9042008195644234,0.9261540301363311,0.1407035175879397,0.8468468468468469,0.8623853211009175,0.9668141592920354,0.9431616341030196,0.8545454545454545,0.8136610061388823,0.01,0.9208405324147596,343.0
