source_id,y,class_name,auc,roughness_d1,roughness_d2
1413662788690638848,0,non_binary,25.182462230606966,0.0005996381337258394,6.967935779059135e-05
1414187320160273024,0,non_binary,24.958974405276724,0.0002030546387857624,1.601182178194465e-05
1415334802278835456,0,non_binary,24.422715967238002,0.0036334686372148676,0.0006804842995745539
1415965230462194048,0,non_binary,23.585203990852182,0.00038875304313528824,4.337439464182823e-05
1415985678802835072,0,non_binary,24.401293978688297,0.0013362978114865526,0.0002183745868386858
1416603466898656384,0,non_binary,24.050941434645054,0.0006013197921090024,5.2668907160015195e-05
1419133610657016064,0,non_binary,25.383969629167332,0.00023763568844373736,1.5944585995357326e-05
1421032746411950336,0,non_binary,23.442213289884016,0.0002539900776786744,1.7670398326702875e-05
1423575401411054464,1,binary,24.668700277980236,0.008075186278784644,0.0014918351582316875
1424736794927164544,0,non_binary,24.30004897537207,0.000246006290345712,2.031856601382093e-05
1425053900952815104,0,non_binary,25.781716406809586,0.0010866631774259022,0.00017286536613199518
1425987175870116864,0,non_binary,25.1702803086235,0.0002290078197459933,1.9435116406484677e-05
1426177430038053888,0,non_binary,24.742779437658104,0.0006257459164555906,8.543157876782115e-05
1426426327686319360,0,non_binary,24.736409803790547,0.0007620746009230823,0.0001347241779168983
1426527177814505600,0,non_binary,25.113109395967953,0.000527591417460995,7.757016581172818e-05
1427678435208512384,1,binary,25.581412818922292,0.00022064200135451555,2.26698087574644e-05
1427969118595251072,0,non_binary,25.17829200554828,0.0002270534184122513,1.9248083912932822e-05
1429989432555249920,0,non_binary,22.52594963711149,0.0007282400448755005,0.00011438882224996167
1431561841558013440,1,binary,26.123040299974257,0.002576589983845439,0.000493687615287377
1432613490070627584,1,binary,29.6080412279602,0.0003096307095889655,4.497111978919369e-05
1432782883580373504,1,binary,24.969795427469904,0.0004216828032840864,5.697298261684001e-05
1433879818228293632,1,binary,27.066805755359077,0.0010806175076593424,0.0001632266870384202
1434022067544616576,0,non_binary,24.552113328877876,0.00040881369113845187,4.72204186482794e-05
1434391159854454144,0,non_binary,29.304263159789706,0.00045572094295718386,6.824973871414442e-05
1437454188795350912,0,non_binary,24.8898851072777,0.00025651634726557966,2.22114747327176e-05
1437520816623538048,0,non_binary,23.018935292676744,0.0002465428039876149,1.5836552919827215e-05
1437842041522004992,0,non_binary,25.467207830998298,0.0008969761580748523,0.00013847147461253735
1438423824907522688,0,non_binary,23.226113607460523,0.00030931256372226424,2.0034900456666176e-05
