wavelength,beta_logreg_raw,beta_logreg_sigma_6.0,beta_svm_raw,beta_svm_sigma_6.0
804.0,0.008895930117707597,-1.116186608678628,-0.008421799049736455,-1.0291159842565651
806.0,0.02259690231171415,-0.9213753092544222,0.008236207446509795,-0.2805000794775563
808.0,0.034286035454927775,-0.7318566538722875,0.017476326357868385,0.29998970034605077
810.0,0.04064895669467277,-0.6003038495574325,0.01736471355819503,0.46353069827244076
812.0,0.040246178616569005,-0.5565972938645846,0.009284259059916361,0.10908612417388289
814.0,0.03402095808245559,-0.5978769092007361,-0.002794701113652075,-0.684129049858411
816.0,0.024906970270110088,-0.6899040596566768,-0.01392364926639045,-1.6850404771954846
818.0,0.016740193848491243,-0.7786073328495398,-0.019879572083259026,-2.586178849077902
820.0,0.013074639410483577,-0.8078381890141857,-0.018299455181490135,-3.1007977606852206
822.0,0.01616989311739297,-0.7379536836940922,-0.009228264167413257,-3.05286053529021
824.0,0.026221715898892044,-0.5595231827821628,0.004894542195403169,-2.4330870731899843
826.0,0.04115854672551787,-0.29740211094480284,0.020023787036988417,-1.4021317358831655
828.0,0.05720919619684386,-0.0032049936464715765,0.03185602747947647,-0.23794638020286044
830.0,0.06998031662596135,0.26148221157738927,0.03711588533540237,0.7545505900786104
832.0,0.07571593326601062,0.44496776669516636,0.034402881710210324,1.3378388195344164
834.0,0.07247936630762443,0.5211952496915911,0.024481871131940378,1.4067677622907642
836.0,0.060729728515218864,0.4964723065243634,0.009850713925776439,1.0062319882107635
838.0,0.04297874441403612,0.4061546226833013,-0.006221935285004459,0.3035016566628967
840.0,0.022962853168367017,0.303375062380515,-0.020591586899498582,-0.4695755640164086
842.0,0.00486686978782151,0.24338914191404692,-0.03077411183688778,-1.0853988535167343
844.0,-0.007436085748610922,0.26747882205379603,-0.03529797231346078,-1.3829451290596533
846.0,-0.011316366012938285,0.3903715610572213,-0.03398139808043779,-1.3090085163609848
848.0,-0.006168977237779538,0.5947499228083882,-0.027895379380113664,-0.9277936102763306
850.0,0.006447317098992456,0.8349509579330543,-0.01891069587371344,-0.39578532949844486
852.0,0.023307465317181586,1.0491527143295465,-0.009086548493096366,0.09019443769952408
854.0,0.040349325621593164,1.176289288300692,-0.00019924146051621008,0.354038949398497
856.0,0.053728327415062074,1.1723715505769134,0.006577440176459343,0.29029268117263085
858.0,0.06088855636035401,1.0216653774738567,0.010841390001382055,-0.11095968152035392
860.0,0.061137239938833035,0.7405047692668509,0.012901435697141722,-0.7675706662789769
862.0,0.05551610342729716,0.3738301326382264,0.013519544686910039,-1.5317224246053749
864.0,0.04630937434916303,-0.014117294134896841,0.013620092983732436,-2.2297255431014857
866.0,0.036513288976383194,-0.3529881366676468,0.014078919623424144,-2.705186746000925
868.0,0.029222479599416273,-0.5810522529969366,0.015585000557821764,-2.856119893884586
870.0,0.026878304598868762,-0.658533528523937,0.018554626713723505,-2.657572621392763
